KF318733~NA-C_28	b87d26decd7a8918aa7e6de9cdf4b862	487	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	23	30	-	T	12-08-2024	-	-
KF318733~NA-C_28	b87d26decd7a8918aa7e6de9cdf4b862	487	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	22	-	T	12-08-2024	-	-
KF318733~NA-C_28	b87d26decd7a8918aa7e6de9cdf4b862	487	Gene3D	G3DSA:1.10.630.10	Cytochrome P450	32	485	1.7E-114	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	Pfam	PF00067	Cytochrome P450	46	467	5.2E-63	T	12-08-2024	IPR001128	Cytochrome P450
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00385	P450 superfamily signature	359	370	4.6E-8	T	12-08-2024	IPR001128	Cytochrome P450
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00385	P450 superfamily signature	431	440	4.6E-8	T	12-08-2024	IPR001128	Cytochrome P450
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00385	P450 superfamily signature	440	451	4.6E-8	T	12-08-2024	IPR001128	Cytochrome P450
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00385	P450 superfamily signature	302	319	4.6E-8	T	12-08-2024	IPR001128	Cytochrome P450
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00463	E-class P450 group I signature	358	376	8.8E-19	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00463	E-class P450 group I signature	430	440	8.8E-19	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00463	E-class P450 group I signature	398	422	8.8E-19	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00463	E-class P450 group I signature	189	207	8.8E-19	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00463	E-class P450 group I signature	311	337	8.8E-19	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00463	E-class P450 group I signature	291	308	8.8E-19	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PRINTS	PR00463	E-class P450 group I signature	440	463	8.8E-19	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	7	25	-	T	12-08-2024	-	-
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	SUPERFAMILY	SSF48264	Cytochrome P450	44	470	3.67E-88	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	Gene3D	G3DSA:1.10.630.10	Cytochrome P450	40	492	6.2E-93	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	6	25	-	T	12-08-2024	-	-
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	26	494	-	T	12-08-2024	-	-
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	1	5	-	T	12-08-2024	-	-
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	ProSitePatterns	PS00086	Cytochrome P450 cysteine heme-iron ligand signature.	433	442	-	T	12-08-2024	IPR017972	Cytochrome P450, conserved site
LC456845~NA-C_7	044f4943470afba37541e6f394f33d38	494	PANTHER	PTHR24286	CYTOCHROME P450 26	45	477	4.2E-101	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	22	-	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	Pfam	PF00067	Cytochrome P450	33	456	4.1E-47	T	12-08-2024	IPR001128	Cytochrome P450
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	PANTHER	PTHR24286	CYTOCHROME P450 26	29	451	7.4E-92	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	2	21	-	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	23	475	-	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	PRINTS	PR00463	E-class P450 group I signature	292	318	6.3E-17	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	PRINTS	PR00463	E-class P450 group I signature	339	357	6.3E-17	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	PRINTS	PR00463	E-class P450 group I signature	379	403	6.3E-17	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	PRINTS	PR00463	E-class P450 group I signature	65	84	6.3E-17	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	PRINTS	PR00463	E-class P450 group I signature	413	423	6.3E-17	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	PRINTS	PR00463	E-class P450 group I signature	423	446	6.3E-17	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	ProSitePatterns	PS00086	Cytochrome P450 cysteine heme-iron ligand signature.	416	425	-	T	12-08-2024	IPR017972	Cytochrome P450, conserved site
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	14	-	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	15	22	-	T	12-08-2024	-	-
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	Gene3D	G3DSA:1.10.630.10	Cytochrome P450	25	473	8.4E-86	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
KF318735~NA-C_16	a078b885aed45fda7e9ff22b72b68843	475	SUPERFAMILY	SSF48264	Cytochrome P450	32	455	6.29E-74	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	15	18	-	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	Gene3D	G3DSA:1.10.630.10	Cytochrome P450	26	456	6.7E-120	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PANTHER	PTHR24286	CYTOCHROME P450 26	31	432	3.1E-118	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	19	461	-	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00385	P450 superfamily signature	405	416	3.9E-10	T	12-08-2024	IPR001128	Cytochrome P450
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00385	P450 superfamily signature	325	336	3.9E-10	T	12-08-2024	IPR001128	Cytochrome P450
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00385	P450 superfamily signature	272	289	3.9E-10	T	12-08-2024	IPR001128	Cytochrome P450
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00385	P450 superfamily signature	396	405	3.9E-10	T	12-08-2024	IPR001128	Cytochrome P450
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	ProSitePatterns	PS00086	Cytochrome P450 cysteine heme-iron ligand signature.	398	407	-	T	12-08-2024	IPR017972	Cytochrome P450, conserved site
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	14	-	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	2	20	-	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	18	-	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	Pfam	PF00067	Cytochrome P450	34	430	6.8E-80	T	12-08-2024	IPR001128	Cytochrome P450
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	CDD	cd11043	CYP90-like	62	455	4.22393E-165	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	FunFam	G3DSA:1.10.630.10:FF:000014	Abscisic acid 8	25	455	5.2E-236	T	12-08-2024	-	-
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00463	E-class P450 group I signature	261	278	2.9E-23	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00463	E-class P450 group I signature	405	428	2.9E-23	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00463	E-class P450 group I signature	364	388	2.9E-23	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00463	E-class P450 group I signature	324	342	2.9E-23	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00463	E-class P450 group I signature	281	307	2.9E-23	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00463	E-class P450 group I signature	62	81	2.9E-23	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	PRINTS	PR00463	E-class P450 group I signature	395	405	2.9E-23	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
Kt_2465~NA-unknown	3eb7174154f64119779d76d963023f4d	461	SUPERFAMILY	SSF48264	Cytochrome P450	27	455	9.56E-102	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	Pfam	PF00067	Cytochrome P450	36	451	2.8E-58	T	12-08-2024	IPR001128	Cytochrome P450
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	CDD	cd11043	CYP90-like	67	476	0.0	T	12-08-2024	-	-
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	FunFam	G3DSA:1.10.630.10:FF:000022	Taxadiene 5-alpha hydroxylase	26	477	3.8E-210	T	12-08-2024	-	-
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	ProSitePatterns	PS00086	Cytochrome P450 cysteine heme-iron ligand signature.	419	428	-	T	12-08-2024	IPR017972	Cytochrome P450, conserved site
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	Gene3D	G3DSA:1.10.630.10	Cytochrome P450	26	476	2.4E-116	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	3	25	-	T	12-08-2024	-	-
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PANTHER	PTHR24286	CYTOCHROME P450 26	34	466	2.0E-127	T	12-08-2024	-	-
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00463	E-class P450 group I signature	298	324	1.6E-14	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00463	E-class P450 group I signature	426	449	1.6E-14	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00463	E-class P450 group I signature	384	408	1.6E-14	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00463	E-class P450 group I signature	278	295	1.6E-14	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00463	E-class P450 group I signature	416	426	1.6E-14	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00385	P450 superfamily signature	417	426	4.7E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00385	P450 superfamily signature	426	437	4.7E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00385	P450 superfamily signature	345	356	4.7E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	PRINTS	PR00385	P450 superfamily signature	289	306	4.7E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	26	479	-	T	12-08-2024	-	-
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	6	25	-	T	12-08-2024	-	-
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	1	5	-	T	12-08-2024	-	-
OP821088~NA-C_28	e563ba2ceb7fab65d9382ee0ee0b5e23	479	SUPERFAMILY	SSF48264	Cytochrome P450	34	476	1.44E-93	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	12-08-2024	-	-
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	FunFam	G3DSA:1.10.630.10:FF:000022	Taxadiene 5-alpha hydroxylase	21	473	1.2E-170	T	12-08-2024	-	-
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00385	P450 superfamily signature	422	433	5.8E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00385	P450 superfamily signature	340	351	5.8E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00385	P450 superfamily signature	413	422	5.8E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00385	P450 superfamily signature	284	301	5.8E-8	T	12-08-2024	IPR001128	Cytochrome P450
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	CDD	cd11043	CYP90-like	58	472	5.86001E-169	T	12-08-2024	-	-
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	SUPERFAMILY	SSF48264	Cytochrome P450	27	471	1.28E-84	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00463	E-class P450 group I signature	379	403	1.5E-10	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00463	E-class P450 group I signature	422	445	1.5E-10	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00463	E-class P450 group I signature	412	422	1.5E-10	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PRINTS	PR00463	E-class P450 group I signature	273	290	1.5E-10	T	12-08-2024	IPR002401	Cytochrome P450, E-class, group I
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	ProSitePatterns	PS00086	Cytochrome P450 cysteine heme-iron ligand signature.	415	424	-	T	12-08-2024	IPR017972	Cytochrome P450, conserved site
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	5	24	-	T	12-08-2024	-	-
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	18	-	T	12-08-2024	-	-
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	Gene3D	G3DSA:1.10.630.10	Cytochrome P450	22	473	5.2E-107	T	12-08-2024	IPR036396	Cytochrome P450 superfamily
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	Pfam	PF00067	Cytochrome P450	31	451	1.9E-58	T	12-08-2024	IPR001128	Cytochrome P450
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	PANTHER	PTHR24286	CYTOCHROME P450 26	29	460	1.5E-111	T	12-08-2024	-	-
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	19	26	-	T	12-08-2024	-	-
OP821090~NA-C_2	969b9b434c769ff0926327400169fe83	473	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	27	473	-	T	12-08-2024	-	-
